Year,Country(English),HSCODE,Item - English,Import Weight(Kg),Import Value(Dhs)
2013,New Zealand,02102000,- Meat of bovine animals,3195,102019.13
2014,New Zealand,02012000,- Other cuts with bone in,158758.93,3747717.16
2014,New Zealand,02013000,- Boneless,2599283.37,72951859.95
2014,New Zealand,02021000,- Carcasses and half-carcasses,72853.24,637560.49
2014,New Zealand,02022000,- Other cuts with bone in,64229.32,812772.23
2014,New Zealand,02023010,- - - Minced,66716.82,1340002.51
2014,New Zealand,02023090,- - - Other,70415.27,1044543.11
2014,New Zealand,02032900,- - Other,1939,87694.25
2014,New Zealand,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",55801.5,1457954.98
2014,New Zealand,02042100,- - carcasses and half-carcasses,12467,303771.09
2014,New Zealand,02042200,- - Other cuts with bone in,624616.39,16105780.62
2014,New Zealand,02042300,- - Boneless,18901.64,515707.34
2014,New Zealand,02043000,"- Carcasses and half-carcasses of lambs, frozen",71899.62,841797.41
2014,New Zealand,02044200,- - Other cuts with bone in,251975.53,5253050.68
2014,New Zealand,02061000,"- Of bovine animals, fresh or chilled",4995.56,101133.27
2014,New Zealand,02062200,- - Livers,17572.33,87912.93
2014,New Zealand,02062900,- - Other,22017.31,200835.71
2014,New Zealand,02069012,- - - - Livers,2556,13937.68
2014,New Zealand,02069019,- - - - Other,3821.56,28588.25
2014,New Zealand,02071100,"- - Not cut in pieces, fresh or chilled",36131,1171311.56
2014,New Zealand,02071200,"- - Not cut in pieces, frozen",16832,307273.39
2014,New Zealand,02071300,"- - Cuts and offal, fresh or chilled",60661,2461620.03
2014,New Zealand,02071400,"- - Cuts and offal, frozen",181265.85,1538346.24
2014,New Zealand,02072400,"- - Not cut in pieces, fresh or chilled",15,121.22
2014,New Zealand,02074100,- - Not cut in pieces fresh or chilled,9577,116984.73
2014,New Zealand,02074500,- - Other frozen,11573,96684.2
2014,New Zealand,02075500,- - Other frozen,11518,99144.03
2014,New Zealand,02081010,- - - Fresh or chilled,691,69692
2014,New Zealand,02089021,- - - - Fresh or chilled,3151,292491
2015,New Zealand,02011000,- Carcasses and half-carcasses,1391,121439
2015,New Zealand,02012000,- Other cuts with bone in,215106.42,5458175.78
2015,New Zealand,02013000,- Boneless,2461405.63,75203102.47
2015,New Zealand,02022000,- Other cuts with bone in,82633,1068394.16
2015,New Zealand,02023010,- - - Minced,74721,1672118.22
2015,New Zealand,02023090,- - - Other,316908.52,5126294.1
2015,New Zealand,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",44369.84,1067937.54
2015,New Zealand,02042100,- - carcasses and half-carcasses,27,3077
2015,New Zealand,02042200,- - Other cuts with bone in,579911.13,13347826.57
2015,New Zealand,02042300,- - Boneless,31377.31,1694821.42
2015,New Zealand,02043000,"- Carcasses and half-carcasses of lambs, frozen",43930.72,812148.31
2015,New Zealand,02044200,- - Other cuts with bone in,279252.85,4311254.71
2015,New Zealand,02044310,- - - Minced,529.26,3499.04
2015,New Zealand,02044390,- - - Other,312.6,15981.06
2015,New Zealand,02061000,"- Of bovine animals, fresh or chilled",5852.63,145746.67
2015,New Zealand,02062200,- - Livers,67159.76,308604.18
2015,New Zealand,02062900,- - Other,33697.61,272493.6
2015,New Zealand,02069012,- - - - Livers,8680.08,193875.78
2015,New Zealand,02069019,- - - - Other,38624.17,379610.96
2015,New Zealand,02071100,"- - Not cut in pieces, fresh or chilled",58682,1780060.18
2015,New Zealand,02071200,"- - Not cut in pieces, frozen",25508.1,278462.27
2015,New Zealand,02071300,"- - Cuts and offal, fresh or chilled",182886,6937901.16
2015,New Zealand,02071400,"- - Cuts and offal, frozen",247450.14,1838009.18
2015,New Zealand,02074100,- - Not cut in pieces fresh or chilled,342,14792.82
2015,New Zealand,02089021,- - - - Fresh or chilled,6176,643927
2015,New Zealand,02089022,- - - - Frozen,2508.54,138738.14
2016,New Zealand,02011000,- Carcasses and half-carcasses,481,34516
2016,New Zealand,02012000,- Other cuts with bone in,207811.03,5361033.68
2016,New Zealand,02013000,- Boneless,2510731.011,75450205.9
2016,New Zealand,02021000,- Carcasses and half-carcasses,52,902.3
2016,New Zealand,02022000,- Other cuts with bone in,138780.53,2257338.6
2016,New Zealand,02023010,- - - Minced,52316.725,948936.65
2016,New Zealand,02023090,- - - Other,75061.69,1296176.915
2016,New Zealand,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",69576.95,1625053.65
2016,New Zealand,02042200,- - Other cuts with bone in,496862.79,10807583.19
2016,New Zealand,02042300,- - Boneless,24213.27,1285792.64
2016,New Zealand,02043000,"- Carcasses and half-carcasses of lambs, frozen",155,4514.86
2016,New Zealand,02044200,- - Other cuts with bone in,416222.1224,5744441.2
2016,New Zealand,02044390,- - - Other,1360.057,64790.05
2016,New Zealand,02061000,"- Of bovine animals, fresh or chilled",9767.7,229002.45
2016,New Zealand,02062200,- - Livers,9794.98,42198.14
2016,New Zealand,02062900,- - Other,29951.27,197287.85
2016,New Zealand,02069012,- - - - Livers,5016.06,29065.46
2016,New Zealand,02069019,- - - - Other,1891,9306.36
2016,New Zealand,02071100,"- - Not cut in pieces, fresh or chilled",46105.29,1043371.63
2016,New Zealand,02071200,"- - Not cut in pieces, frozen",10207.85,193527.38
2016,New Zealand,02071300,"- - Cuts and offal, fresh or chilled",204717.653,8166501.55
2016,New Zealand,02071400,"- - Cuts and offal, frozen",388072.957,4269675.83
2016,New Zealand,02072400,"- - Not cut in pieces, fresh or chilled",9718,278880.84
2016,New Zealand,02072700,"- - Cuts and offal, frozen",533.5,22229.5
2016,New Zealand,02089021,- - - - Fresh or chilled,6251,624509
2016,New Zealand,02102000,- Meat of bovine animals,5778.72,48758.68
2017,New Zealand,02012000,- Other cuts with bone in,199456.06,5974407.02
2017,New Zealand,02013000,- Boneless,2582273.74,82289144.45
2017,New Zealand,02022000,- Other cuts with bone in,113047.94,2327746.208
2017,New Zealand,02023010,- - - Minced,26373.1,633033.67
2017,New Zealand,02023090,- - - Other,61693.65,2658613.01
2017,New Zealand,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",211031.01,4973002.79
2017,New Zealand,02042200,- - Other cuts with bone in,527782.02,12543913.35
2017,New Zealand,02042300,- - Boneless,27577.46,795679.75
2017,New Zealand,02043000,"- Carcasses and half-carcasses of lambs, frozen",451.86,18512.75
2017,New Zealand,02044200,- - Other cuts with bone in,264785.28,4096168.55
2017,New Zealand,02044310,- - - Minced,28,800.05
2017,New Zealand,02061000,"- Of bovine animals, fresh or chilled",6642.22,216009.87
2017,New Zealand,02062100,- - Tongues,19555.28,175038.9868
2017,New Zealand,02062200,- - Livers,33796.02,126445.18
2017,New Zealand,02062900,- - Other,6522.66,48668.31
2017,New Zealand,02069011,- - - - Tongues,12680.18,217416.75
2017,New Zealand,02069019,- - - - Other,4072.87,30882.97
2017,New Zealand,02071100,"- - Not cut in pieces, fresh or chilled",43139.49,1004206.21
2017,New Zealand,02071200,"- - Not cut in pieces, frozen",102679.9,1405308.82
2017,New Zealand,02071300,"- - Cuts and offal, fresh or chilled",205457.58,8399092.86
2017,New Zealand,02071400,"- - Cuts and offal, frozen",328277.77,4023006.94
2017,New Zealand,02072400,"- - Not cut in pieces, fresh or chilled",8630.95,251464.23
2017,New Zealand,02089021,- - - - Fresh or chilled,3410,310147
2017,New Zealand,02089022,- - - - Frozen,6313,307775
2017,New Zealand,02102000,- Meat of bovine animals,4400,42247.92
2013,Niger,02023090,- - - Other,,
2014,Niger,02023010,- - - Minced,,
2014,Niger,02023090,- - - Other,,
2014,Niger,02032900,- - Other,,
2014,Niger,02071400,"- - Cuts and offal, frozen",,
2014,Niger,02072500,"- - Not cut in pieces, frozen",,
2015,Niger,02023010,- - - Minced,,
2015,Niger,02023090,- - - Other,,
2015,Niger,02071400,"- - Cuts and offal, frozen",,
2016,Niger,02023010,- - - Minced,,
2017,Niger,02023010,- - - Minced,,
2017,Niger,02032900,- - Other,,
2017,Niger,02071400,"- - Cuts and offal, frozen",,
2011,Nigeria,02042300,- - Boneless,,
2012,Nigeria,02071400,"- - Cuts and offal, frozen",,
2013,Nigeria,02013000,- Boneless,,
2013,Nigeria,02032900,- - Other,,
2013,Nigeria,02071100,"- - Not cut in pieces, fresh or chilled",,
2014,Nigeria,02031100,- - carcasses and half-carcasses,5,81.71
2015,Nigeria,02013000,- Boneless,,
2015,Nigeria,02023090,- - - Other,,
2015,Nigeria,02045022,- - - - Frozen,,
2015,Nigeria,02072400,"- - Not cut in pieces, fresh or chilled",,
2015,Nigeria,02109900,- - Other,,
2016,Nigeria,02011000,- Carcasses and half-carcasses,,
2016,Nigeria,02022000,- Other cuts with bone in,,
2016,Nigeria,02023010,- - - Minced,15,298.03
2016,Nigeria,02102000,- Meat of bovine animals,15,55.95
2017,Nigeria,02023090,- - - Other,,
2017,Nigeria,02102000,- Meat of bovine animals,20,1102.3
2008,Norfolk Island,02071200,"- - Not cut in pieces, frozen",20618,156782.8725
2008,Norway,02042200,- - Other cuts with bone in,195,9193
2010,Norway,02069011,- - - - Tongues,105,8361.13
2011,Norway,02022000,- Other cuts with bone in,86,4592.9
2011,Norway,02032900,- - Other,25,2622.71
2011,Norway,02069019,- - - - Other,122,8243.82
2012,Norway,02031200,"- - Hams, shoulders and cuts thereof, with bone in",151,4688.52
2012,Norway,02032900,- - Other,64,7665.83
2013,Norway,02044200,- - Other cuts with bone in,114,3479.31
2014,Norway,02032900,- - Other,18383,122284.98
2008,Pakistan,02011000,- Carcasses and half-carcasses,1807990.37,24040856.31
2008,Pakistan,02012000,- Other cuts with bone in,557793.13,7074231.95
2008,Pakistan,02013000,- Boneless,407351.47,5437437.93
2008,Pakistan,02021000,- Carcasses and half-carcasses,2975,37518.81
2008,Pakistan,02022000,- Other cuts with bone in,,
2008,Pakistan,02023010,- - - Minced,,
2008,Pakistan,02023090,- - - Other,,
2008,Pakistan,02031900,- - Other,380,55084
2008,Pakistan,02032900,- - Other,14038,58086
2008,Pakistan,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",359415,5117557
2008,Pakistan,02042100,- - carcasses and half-carcasses,4015241.94,52712042.61
2008,Pakistan,02042200,- - Other cuts with bone in,26589.01,338249.46
2008,Pakistan,02045022,- - - - Frozen,28228,186670
2008,Pakistan,02068010,- - - Of sheep or goats,,
2008,Pakistan,02071400,"- - Cuts and offal, frozen",,
2008,Pakistan,02073500,"- - Other, fresh or chilled",300,18610
2008,Pakistan,02089011,- - - - Fresh or chilled,1420,16913
2008,Pakistan,02089099,- - - - Other,,
2009,Pakistan,02011000,- Carcasses and half-carcasses,2657150.39,34771677.84
2009,Pakistan,02012000,- Other cuts with bone in,2309194.97,26974381.53
2009,Pakistan,02013000,- Boneless,1564645.76,18663537.14
2009,Pakistan,02023010,- - - Minced,,
2009,Pakistan,02023090,- - - Other,,
2009,Pakistan,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",281154.02,3919874.16
2009,Pakistan,02042100,- - carcasses and half-carcasses,3282480.35,45027303.51
2009,Pakistan,02042200,- - Other cuts with bone in,12470,202349.54
2009,Pakistan,02042300,- - Boneless,848,14810.44
2009,Pakistan,02043000,"- Carcasses and half-carcasses of lambs, frozen",,
2009,Pakistan,02044200,- - Other cuts with bone in,,
2009,Pakistan,02045011,- - - - Fresh or chilled,317437.82,3336028.94
2009,Pakistan,02045021,- - - - Fresh or chilled,360,7066.07
2009,Pakistan,02045031,- - - - Fresh or chilled,850,10722
2009,Pakistan,02061000,"- Of bovine animals, fresh or chilled",610,7394
2009,Pakistan,02068010,- - - Of sheep or goats,3285,52327
2009,Pakistan,02071200,"- - Not cut in pieces, frozen",,
2009,Pakistan,02071300,"- - Cuts and offal, fresh or chilled",,
2009,Pakistan,02071400,"- - Cuts and offal, frozen",,
2009,Pakistan,02072600,"- - Cuts and offal, fresh or chilled",,
2009,Pakistan,02073300,"- - Not cut in pieces, frozen",,
2009,Pakistan,02081010,- - - Fresh or chilled,600,11130
2009,Pakistan,02089011,- - - - Fresh or chilled,2270,26017.82
2009,Pakistan,02089099,- - - - Other,2145,31843.69
2010,Pakistan,02011000,- Carcasses and half-carcasses,2753931.71,39805601.33
2010,Pakistan,02012000,- Other cuts with bone in,3959998.86,50315877.17
2010,Pakistan,02013000,- Boneless,660833.33,9833649.25
2010,Pakistan,02021000,- Carcasses and half-carcasses,5885.05,78129.56
2010,Pakistan,02022000,- Other cuts with bone in,,
2010,Pakistan,02023090,- - - Other,520,5400.63
2010,Pakistan,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",334804.01,5380272.16
2010,Pakistan,02042100,- - carcasses and half-carcasses,3280062.93,51875413.44
2010,Pakistan,02042200,- - Other cuts with bone in,7325.01,103295.34
2010,Pakistan,02042300,- - Boneless,3250,50192
2010,Pakistan,02044200,- - Other cuts with bone in,,
2010,Pakistan,02045011,- - - - Fresh or chilled,806209.93,10002579.33
2010,Pakistan,02045012,- - - - Frozen,800,12759.74
2010,Pakistan,02045021,- - - - Fresh or chilled,4805,68962.88
2010,Pakistan,02061000,"- Of bovine animals, fresh or chilled",1360,17754.47
2010,Pakistan,02062900,- - Other,,
2010,Pakistan,02064100,- - Livers,2,400
2010,Pakistan,02071200,"- - Not cut in pieces, frozen",,
2010,Pakistan,02071300,"- - Cuts and offal, fresh or chilled",,
2010,Pakistan,02071400,"- - Cuts and offal, frozen",,
2010,Pakistan,02073400,"- - Fatty livers, fresh or chilled",18,596.35
2010,Pakistan,02089099,- - - - Other,,
2010,Pakistan,02102000,- Meat of bovine animals,15000,224524
2010,Pakistan,02109900,- - Other,29400,124540
2011,Pakistan,02011000,- Carcasses and half-carcasses,2306609.36,36501498.5
2011,Pakistan,02012000,- Other cuts with bone in,6375051.39,90534634.37
2011,Pakistan,02013000,- Boneless,941862.98,14159032.92
2011,Pakistan,02022000,- Other cuts with bone in,,
2011,Pakistan,02023010,- - - Minced,,
2011,Pakistan,02023090,- - - Other,,
2011,Pakistan,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",439519.07,7611279.58
2011,Pakistan,02042100,- - carcasses and half-carcasses,3388233.8,58338979.52
2011,Pakistan,02042200,- - Other cuts with bone in,5905,95465
2011,Pakistan,02044100,- - Carcasses and half-carcasses,,
2011,Pakistan,02044200,- - Other cuts with bone in,,
2011,Pakistan,02045011,- - - - Fresh or chilled,158829.91,2934900.65
2011,Pakistan,02050010,- - - Meat of horses,100,1893
2011,Pakistan,02061000,"- Of bovine animals, fresh or chilled",306,3995.09
2011,Pakistan,02068010,- - - Of sheep or goats,370,4871.06
2011,Pakistan,02071200,"- - Not cut in pieces, frozen",,
2011,Pakistan,02071300,"- - Cuts and offal, fresh or chilled",,
2011,Pakistan,02071400,"- - Cuts and offal, frozen",,
2011,Pakistan,02072500,"- - Not cut in pieces, frozen",22,913.88
2011,Pakistan,02072600,"- - Cuts and offal, fresh or chilled",,
2011,Pakistan,02073300,"- - Not cut in pieces, frozen",,
2011,Pakistan,02081020,- - - Frozen,,
2011,Pakistan,02102000,- Meat of bovine animals,,
2012,Pakistan,02011000,- Carcasses and half-carcasses,1451247.11,20338386.04
2012,Pakistan,02012000,- Other cuts with bone in,10838973.4,151241213.2
2012,Pakistan,02013000,- Boneless,420253.07,6846343.37
2012,Pakistan,02021000,- Carcasses and half-carcasses,6080,88669
2012,Pakistan,02022000,- Other cuts with bone in,1450,25082
2012,Pakistan,02023010,- - - Minced,3555,47632
2012,Pakistan,02023090,- - - Other,18215,257830.6
2012,Pakistan,02032900,- - Other,2880,54897
2012,Pakistan,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",248714.98,4412935.08
2012,Pakistan,02042100,- - carcasses and half-carcasses,1991662.6,36687609.06
2012,Pakistan,02042200,- - Other cuts with bone in,17805,313677.04
2012,Pakistan,02042300,- - Boneless,15776,249723
2012,Pakistan,02043000,"- Carcasses and half-carcasses of lambs, frozen",60,1071
2012,Pakistan,02045011,- - - - Fresh or chilled,390804.47,7786645.84
2012,Pakistan,02045021,- - - - Fresh or chilled,1145,19451.03
2012,Pakistan,02045031,- - - - Fresh or chilled,10560.03,148267.23
2012,Pakistan,02045032,- - - - Frozen,1930,25911.5
2012,Pakistan,02061000,"- Of bovine animals, fresh or chilled",49390.04,621372.83
2012,Pakistan,02062200,- - Livers,1085,9652.22
2012,Pakistan,02068010,- - - Of sheep or goats,3349.02,76842.23
2012,Pakistan,02071200,"- - Not cut in pieces, frozen",,
2012,Pakistan,02071400,"- - Cuts and offal, frozen",63,1416.32
2012,Pakistan,02072400,"- - Not cut in pieces, fresh or chilled",,
2012,Pakistan,02072500,"- - Not cut in pieces, frozen",,
2012,Pakistan,02083000,- Of primates,1365,22681
2012,Pakistan,02089011,- - - - Fresh or chilled,11040,197022
2012,Pakistan,02089012,- - - - Frozen,,
2012,Pakistan,02089099,- - - - Other,11115,196494
2012,Pakistan,02090010,- - - Pig fat,102,59.68
2012,Pakistan,02109900,- - Other,3200,27987.9
2013,Pakistan,02011000,- Carcasses and half-carcasses,546107.01,6832314.37
2013,Pakistan,02012000,- Other cuts with bone in,14430276.52,196326673.8
2013,Pakistan,02013000,- Boneless,412905.59,5744220.12
2013,Pakistan,02022000,- Other cuts with bone in,1305,18131.92
2013,Pakistan,02023010,- - - Minced,,
2013,Pakistan,02023090,- - - Other,30,279.75
2013,Pakistan,02031100,- - carcasses and half-carcasses,2830,56530
2013,Pakistan,02031200,"- - Hams, shoulders and cuts thereof, with bone in",77,572
2013,Pakistan,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",80286.6,1370909.25
2013,Pakistan,02042100,- - carcasses and half-carcasses,1512217.68,33351610.79
2013,Pakistan,02042200,- - Other cuts with bone in,4102,55829
2013,Pakistan,02042300,- - Boneless,1700,27243.35
2013,Pakistan,02043000,"- Carcasses and half-carcasses of lambs, frozen",,
